geocod,geodsg,dim_3,dim_3_t,dim_4,dim_4_t,dim_5,dim_5_t,ind_string,valor,ano_referencia
20,Região Autónoma dos Açores,2,M,T,Total,53,Licenciatura,13 716,13716,2021
20,Região Autónoma dos Açores,T,HM,2,15 - 19 anos,T,Total,13 803,13803,2021
20,Região Autónoma dos Açores,T,HM,4,25 - 29 anos,T,Total,14 083,14083,2021
20,Região Autónoma dos Açores,T,HM,3,20 - 24 anos,T,Total,14 436,14436,2021
20,Região Autónoma dos Açores,T,HM,11,60 - 64 anos,T,Total,15 378,15378,2021
20,Região Autónoma dos Açores,T,HM,5,30 - 34 anos,T,Total,15 517,15517,2021
20,Região Autónoma dos Açores,2,M,T,Total,1,Nenhum,15 998,15998,2021
20,Região Autónoma dos Açores,2,M,T,Total,22,2.º ciclo,16 217,16217,2021
20,Região Autónoma dos Açores,1,H,T,Total,1,Nenhum,16 451,16451,2021
20,Região Autónoma dos Açores,2,M,1,Menos de 15 anos,T,Total,16 810,16810,2021
20,Região Autónoma dos Açores,T,HM,14,75 ou mais anos,T,Total,16 996,16996,2021
20,Região Autónoma dos Açores,T,HM,9,50 - 54 anos,T,Total,17 023,17023,2021
20,Região Autónoma dos Açores,T,HM,10,55 - 59 anos,T,Total,17 114,17114,2021
20,Região Autónoma dos Açores,T,HM,6,35 - 39 anos,T,Total,17 291,17291,2021
20,Região Autónoma dos Açores,1,H,1,Menos de 15 anos,T,Total,17 743,17743,2021
20,Região Autónoma dos Açores,T,HM,8,45 - 49 anos,T,Total,18 569,18569,2021
20,Região Autónoma dos Açores,2,M,T,Total,5,Ensino superior,18 798,18798,2021
20,Região Autónoma dos Açores,2,M,T,Total,23,3.º ciclo,18 950,18950,2021
20,Região Autónoma dos Açores,1,H,T,Total,3,Ensino secundário,19 411,19411,2021
20,Região Autónoma dos Açores,T,HM,7,40 - 44 anos,T,Total,19 537,19537,2021
20,Região Autónoma dos Açores,1,H,T,Total,22,2.º ciclo,19 580,19580,2021
20,Região Autónoma dos Açores,T,HM,T,Total,53,Licenciatura,21 197,21197,2021
20,Região Autónoma dos Açores,T,HM,1,Menos de 15 anos,1,Nenhum,21 218,21218,2021
20,Região Autónoma dos Açores,1,H,T,Total,23,3.º ciclo,22 183,22183,2021
20,Região Autónoma dos Açores,2,M,T,Total,3,Ensino secundário,22 231,22231,2021
20,Região Autónoma dos Açores,1,H,T,Total,21,1.º ciclo,25 512,25512,2021
20,Região Autónoma dos Açores,2,M,T,Total,21,1.º ciclo,27 469,27469,2021
20,Região Autónoma dos Açores,T,HM,T,Total,5,Ensino superior,29 647,29647,2021
20,Região Autónoma dos Açores,T,HM,T,Total,1,Nenhum,32 449,32449,2021
20,Região Autónoma dos Açores,T,HM,1,Menos de 15 anos,T,Total,34 553,34553,2021
20,Região Autónoma dos Açores,T,HM,T,Total,22,2.º ciclo,35 797,35797,2021
20,Região Autónoma dos Açores,T,HM,T,Total,23,3.º ciclo,41 133,41133,2021
20,Região Autónoma dos Açores,T,HM,T,Total,3,Ensino secundário,41 642,41642,2021
20,Região Autónoma dos Açores,T,HM,T,Total,21,1.º ciclo,52 981,52981,2021
20,Região Autónoma dos Açores,2,M,T,Total,2,Ensino básico,62 636,62636,2021
20,Região Autónoma dos Açores,1,H,T,Total,2,Ensino básico,67 275,67275,2021
20,Região Autónoma dos Açores,1,H,T,Total,T,Total,115 480,115480,2021
20,Região Autónoma dos Açores,2,M,T,Total,T,Total,120 933,120933,2021
20,Região Autónoma dos Açores,T,HM,T,Total,2,Ensino básico,129 911,129911,2021
20,Região Autónoma dos Açores,T,HM,T,Total,T,Total,236 413,236413,2021
20,Região Autónoma dos Açores,2,M,14,75 ou mais anos,51,Curso técnico superior profissional,0,0,2021
20,Região Autónoma dos Açores,2,M,3,20 - 24 anos,55,Doutoramento,0,0,2021
20,Região Autónoma dos Açores,2,M,12,65 - 69 anos,51,Curso técnico superior profissional,0,0,2021
20,Região Autónoma dos Açores,T,HM,10,55 - 59 anos,51,Curso técnico superior profissional,0,0,2021
20,Região Autónoma dos Açores,2,M,1,Menos de 15 anos,52,Bacharelato,0,0,2021
20,Região Autónoma dos Açores,1,H,12,65 - 69 anos,4,Ensino pós-secundário,0,0,2021
20,Região Autónoma dos Açores,1,H,1,Menos de 15 anos,54,Mestrado,0,0,2021
20,Região Autónoma dos Açores,T,HM,2,15 - 19 anos,53,Licenciatura,0,0,2021
20,Região Autónoma dos Açores,1,H,9,50 - 54 anos,51,Curso técnico superior profissional,0,0,2021
20,Região Autónoma dos Açores,T,HM,1,Menos de 15 anos,55,Doutoramento,0,0,2021
20,Região Autónoma dos Açores,T,HM,1,Menos de 15 anos,51,Curso técnico superior profissional,0,0,2021
20,Região Autónoma dos Açores,1,H,1,Menos de 15 anos,3,Ensino secundário,0,0,2021
20,Região Autónoma dos Açores,2,M,8,45 - 49 anos,51,Curso técnico superior profissional,0,0,2021
20,Região Autónoma dos Açores,1,H,14,75 ou mais anos,51,Curso técnico superior profissional,0,0,2021
20,Região Autónoma dos Açores,2,M,1,Menos de 15 anos,3,Ensino secundário,0,0,2021
20,Região Autónoma dos Açores,1,H,1,Menos de 15 anos,53,Licenciatura,0,0,2021
20,Região Autónoma dos Açores,2,M,4,25 - 29 anos,52,Bacharelato,0,0,2021
20,Região Autónoma dos Açores,1,H,13,70 - 74 anos,51,Curso técnico superior profissional,0,0,2021
20,Região Autónoma dos Açores,T,HM,1,Menos de 15 anos,54,Mestrado,0,0,2021
20,Região Autónoma dos Açores,1,H,10,55 - 59 anos,51,Curso técnico superior profissional,0,0,2021
20,Região Autónoma dos Açores,2,M,13,70 - 74 anos,51,Curso técnico superior profissional,0,0,2021
20,Região Autónoma dos Açores,2,M,1,Menos de 15 anos,54,Mestrado,0,0,2021
20,Região Autónoma dos Açores,T,HM,2,15 - 19 anos,55,Doutoramento,0,0,2021
20,Região Autónoma dos Açores,T,HM,13,70 - 74 anos,51,Curso técnico superior profissional,0,0,2021
20,Região Autónoma dos Açores,2,M,2,15 - 19 anos,52,Bacharelato,0,0,2021
20,Região Autónoma dos Açores,1,H,1,Menos de 15 anos,51,Curso técnico superior profissional,0,0,2021
20,Região Autónoma dos Açores,2,M,13,70 - 74 anos,4,Ensino pós-secundário,0,0,2021
20,Região Autónoma dos Açores,1,H,1,Menos de 15 anos,4,Ensino pós-secundário,0,0,2021
20,Região Autónoma dos Açores,2,M,1,Menos de 15 anos,4,Ensino pós-secundário,0,0,2021
20,Região Autónoma dos Açores,2,M,9,50 - 54 anos,51,Curso técnico superior profissional,0,0,2021
20,Região Autónoma dos Açores,2,M,3,20 - 24 anos,52,Bacharelato,0,0,2021
20,Região Autónoma dos Açores,2,M,11,60 - 64 anos,4,Ensino pós-secundário,0,0,2021
20,Região Autónoma dos Açores,T,HM,14,75 ou mais anos,4,Ensino pós-secundário,0,0,2021
20,Região Autónoma dos Açores,T,HM,12,65 - 69 anos,51,Curso técnico superior profissional,0,0,2021
20,Região Autónoma dos Açores,1,H,13,70 - 74 anos,4,Ensino pós-secundário,0,0,2021
20,Região Autónoma dos Açores,1,H,11,60 - 64 anos,51,Curso técnico superior profissional,0,0,2021
20,Região Autónoma dos Açores,1,H,11,60 - 64 anos,4,Ensino pós-secundário,0,0,2021
20,Região Autónoma dos Açores,T,HM,14,75 ou mais anos,51,Curso técnico superior profissional,0,0,2021
20,Região Autónoma dos Açores,1,H,2,15 - 19 anos,55,Doutoramento,0,0,2021
20,Região Autónoma dos Açores,T,HM,13,70 - 74 anos,4,Ensino pós-secundário,0,0,2021
20,Região Autónoma dos Açores,T,HM,12,65 - 69 anos,4,Ensino pós-secundário,0,0,2021
20,Região Autónoma dos Açores,2,M,1,Menos de 15 anos,55,Doutoramento,0,0,2021
20,Região Autónoma dos Açores,1,H,1,Menos de 15 anos,52,Bacharelato,0,0,2021
20,Região Autónoma dos Açores,T,HM,2,15 - 19 anos,54,Mestrado,0,0,2021
20,Região Autónoma dos Açores,T,HM,3,20 - 24 anos,52,Bacharelato,0,0,2021
20,Região Autónoma dos Açores,T,HM,8,45 - 49 anos,51,Curso técnico superior profissional,0,0,2021
20,Região Autónoma dos Açores,2,M,1,Menos de 15 anos,51,Curso técnico superior profissional,0,0,2021
20,Região Autónoma dos Açores,2,M,2,15 - 19 anos,53,Licenciatura,0,0,2021
20,Região Autónoma dos Açores,T,HM,1,Menos de 15 anos,3,Ensino secundário,0,0,2021
20,Região Autónoma dos Açores,1,H,14,75 ou mais anos,4,Ensino pós-secundário,0,0,2021
20,Região Autónoma dos Açores,1,H,1,Menos de 15 anos,55,Doutoramento,0,0,2021
20,Região Autónoma dos Açores,2,M,1,Menos de 15 anos,5,Ensino superior,0,0,2021
20,Região Autónoma dos Açores,1,H,12,65 - 69 anos,51,Curso técnico superior profissional,0,0,2021
20,Região Autónoma dos Açores,T,HM,1,Menos de 15 anos,53,Licenciatura,0,0,2021
20,Região Autónoma dos Açores,2,M,11,60 - 64 anos,51,Curso técnico superior profissional,0,0,2021
20,Região Autónoma dos Açores,2,M,12,65 - 69 anos,4,Ensino pós-secundário,0,0,2021
20,Região Autónoma dos Açores,T,HM,11,60 - 64 anos,51,Curso técnico superior profissional,0,0,2021
20,Região Autónoma dos Açores,1,H,8,45 - 49 anos,51,Curso técnico superior profissional,0,0,2021
20,Região Autónoma dos Açores,T,HM,11,60 - 64 anos,4,Ensino pós-secundário,0,0,2021
20,Região Autónoma dos Açores,1,H,2,15 - 19 anos,52,Bacharelato,0,0,2021
20,Região Autónoma dos Açores,1,H,3,20 - 24 anos,52,Bacharelato,0,0,2021
20,Região Autónoma dos Açores,1,H,4,25 - 29 anos,52,Bacharelato,0,0,2021
20,Região Autónoma dos Açores,1,H,1,Menos de 15 anos,5,Ensino superior,0,0,2021
20,Região Autónoma dos Açores,2,M,2,15 - 19 anos,55,Doutoramento,0,0,2021
20,Região Autónoma dos Açores,1,H,2,15 - 19 anos,53,Licenciatura,0,0,2021
20,Região Autónoma dos Açores,2,M,1,Menos de 15 anos,53,Licenciatura,0,0,2021
20,Região Autónoma dos Açores,T,HM,4,25 - 29 anos,52,Bacharelato,0,0,2021
20,Região Autónoma dos Açores,T,HM,1,Menos de 15 anos,5,Ensino superior,0,0,2021
20,Região Autónoma dos Açores,1,H,2,15 - 19 anos,54,Mestrado,0,0,2021
20,Região Autónoma dos Açores,T,HM,9,50 - 54 anos,51,Curso técnico superior profissional,0,0,2021
20,Região Autónoma dos Açores,2,M,10,55 - 59 anos,51,Curso técnico superior profissional,0,0,2021
20,Região Autónoma dos Açores,T,HM,1,Menos de 15 anos,52,Bacharelato,0,0,2021
20,Região Autónoma dos Açores,T,HM,2,15 - 19 anos,52,Bacharelato,0,0,2021
20,Região Autónoma dos Açores,T,HM,1,Menos de 15 anos,4,Ensino pós-secundário,0,0,2021
20,Região Autónoma dos Açores,2,M,14,75 ou mais anos,4,Ensino pós-secundário,0,0,2021
20,Região Autónoma dos Açores,2,M,2,15 - 19 anos,54,Mestrado,0,0,2021
30,Região Autónoma da Madeira,2,M,3,20 - 24 anos,55,Doutoramento,2,2,2021
30,Região Autónoma da Madeira,1,H,2,15 - 19 anos,4,Ensino pós-secundário,3,3,2021
30,Região Autónoma da Madeira,1,H,3,20 - 24 anos,55,Doutoramento,3,3,2021
30,Região Autónoma da Madeira,2,M,14,75 ou mais anos,55,Doutoramento,4,4,2021
30,Região Autónoma da Madeira,2,M,2,15 - 19 anos,4,Ensino pós-secundário,4,4,2021
30,Região Autónoma da Madeira,T,HM,3,20 - 24 anos,55,Doutoramento,5,5,2021
30,Região Autónoma da Madeira,T,HM,2,15 - 19 anos,4,Ensino pós-secundário,7,7,2021
30,Região Autónoma da Madeira,2,M,2,15 - 19 anos,5,Ensino superior,8,8,2021
30,Região Autónoma da Madeira,2,M,2,15 - 19 anos,51,Curso técnico superior profissional,8,8,2021
30,Região Autónoma da Madeira,2,M,7,40 - 44 anos,51,Curso técnico superior profissional,8,8,2021
30,Região Autónoma da Madeira,2,M,13,70 - 74 anos,55,Doutoramento,9,9,2021
30,Região Autónoma da Madeira,1,H,5,30 - 34 anos,52,Bacharelato,10,10,2021
30,Região Autónoma da Madeira,1,H,10,55 - 59 anos,4,Ensino pós-secundário,12,12,2021
30,Região Autónoma da Madeira,1,H,4,25 - 29 anos,55,Doutoramento,12,12,2021
30,Região Autónoma da Madeira,1,H,7,40 - 44 anos,51,Curso técnico superior profissional,13,13,2021
30,Região Autónoma da Madeira,2,M,5,30 - 34 anos,52,Bacharelato,13,13,2021
30,Região Autónoma da Madeira,2,M,2,15 - 19 anos,21,1.º ciclo,14,14,2021
30,Região Autónoma da Madeira,1,H,2,15 - 19 anos,5,Ensino superior,15,15,2021
30,Região Autónoma da Madeira,1,H,2,15 - 19 anos,51,Curso técnico superior profissional,15,15,2021
30,Região Autónoma da Madeira,1,H,14,75 ou mais anos,55,Doutoramento,17,17,2021
30,Região Autónoma da Madeira,2,M,10,55 - 59 anos,4,Ensino pós-secundário,17,17,2021
30,Região Autónoma da Madeira,2,M,14,75 ou mais anos,54,Mestrado,18,18,2021
30,Região Autónoma da Madeira,2,M,4,25 - 29 anos,55,Doutoramento,18,18,2021
30,Região Autónoma da Madeira,2,M,12,65 - 69 anos,55,Doutoramento,20,20,2021
30,Região Autónoma da Madeira,2,M,5,30 - 34 anos,51,Curso técnico superior profissional,21,21,2021
30,Região Autónoma da Madeira,T,HM,14,75 ou mais anos,55,Doutoramento,21,21,2021
30,Região Autónoma da Madeira,T,HM,7,40 - 44 anos,51,Curso técnico superior profissional,21,21,2021
30,Região Autónoma da Madeira,2,M,6,35 - 39 anos,51,Curso técnico superior profissional,22,22,2021
30,Região Autónoma da Madeira,2,M,13,70 - 74 anos,54,Mestrado,23,23,2021
30,Região Autónoma da Madeira,T,HM,2,15 - 19 anos,5,Ensino superior,23,23,2021
30,Região Autónoma da Madeira,T,HM,2,15 - 19 anos,51,Curso técnico superior profissional,23,23,2021
30,Região Autónoma da Madeira,T,HM,5,30 - 34 anos,52,Bacharelato,23,23,2021
30,Região Autónoma da Madeira,2,M,3,20 - 24 anos,21,1.º ciclo,24,24,2021
30,Região Autónoma da Madeira,1,H,13,70 - 74 anos,55,Doutoramento,25,25,2021
30,Região Autónoma da Madeira,1,H,5,30 - 34 anos,55,Doutoramento,25,25,2021
30,Região Autónoma da Madeira,2,M,3,20 - 24 anos,51,Curso técnico superior profissional,26,26,2021
30,Região Autónoma da Madeira,2,M,5,30 - 34 anos,55,Doutoramento,26,26,2021
30,Região Autónoma da Madeira,1,H,11,60 - 64 anos,55,Doutoramento,27,27,2021
30,Região Autónoma da Madeira,1,H,13,70 - 74 anos,54,Mestrado,27,27,2021
30,Região Autónoma da Madeira,1,H,14,75 ou mais anos,54,Mestrado,28,28,2021
30,Região Autónoma da Madeira,T,HM,10,55 - 59 anos,4,Ensino pós-secundário,29,29,2021
30,Região Autónoma da Madeira,1,H,12,65 - 69 anos,55,Doutoramento,30,30,2021
30,Região Autónoma da Madeira,T,HM,4,25 - 29 anos,55,Doutoramento,30,30,2021
30,Região Autónoma da Madeira,1,H,6,35 - 39 anos,51,Curso técnico superior profissional,31,31,2021
30,Região Autónoma da Madeira,1,H,6,35 - 39 anos,55,Doutoramento,31,31,2021
30,Região Autónoma da Madeira,1,H,2,15 - 19 anos,21,1.º ciclo,34,34,2021
30,Região Autónoma da Madeira,T,HM,13,70 - 74 anos,55,Doutoramento,34,34,2021
30,Região Autónoma da Madeira,2,M,11,60 - 64 anos,55,Doutoramento,35,35,2021
30,Região Autónoma da Madeira,2,M,4,25 - 29 anos,51,Curso técnico superior profissional,35,35,2021
30,Região Autónoma da Madeira,2,M,6,35 - 39 anos,55,Doutoramento,40,40,2021
30,Região Autónoma da Madeira,1,H,10,55 - 59 anos,55,Doutoramento,42,42,2021
30,Região Autónoma da Madeira,2,M,8,45 - 49 anos,55,Doutoramento,42,42,2021
30,Região Autónoma da Madeira,2,M,9,50 - 54 anos,55,Doutoramento,42,42,2021
30,Região Autónoma da Madeira,1,H,9,50 - 54 anos,55,Doutoramento,45,45,2021
30,Região Autónoma da Madeira,2,M,10,55 - 59 anos,55,Doutoramento,45,45,2021
30,Região Autónoma da Madeira,T,HM,14,75 ou mais anos,54,Mestrado,46,46,2021
30,Região Autónoma da Madeira,1,H,8,45 - 49 anos,55,Doutoramento,48,48,2021
30,Região Autónoma da Madeira,T,HM,2,15 - 19 anos,21,1.º ciclo,48,48,2021
30,Região Autónoma da Madeira,1,H,12,65 - 69 anos,54,Mestrado,50,50,2021
30,Região Autónoma da Madeira,1,H,5,30 - 34 anos,51,Curso técnico superior profissional,50,50,2021
30,Região Autónoma da Madeira,T,HM,12,65 - 69 anos,55,Doutoramento,50,50,2021
30,Região Autónoma da Madeira,T,HM,13,70 - 74 anos,54,Mestrado,50,50,2021
30,Região Autónoma da Madeira,2,M,7,40 - 44 anos,55,Doutoramento,51,51,2021
30,Região Autónoma da Madeira,T,HM,5,30 - 34 anos,55,Doutoramento,51,51,2021
30,Região Autónoma da Madeira,T,HM,6,35 - 39 anos,51,Curso técnico superior profissional,53,53,2021
30,Região Autónoma da Madeira,1,H,13,70 - 74 anos,52,Bacharelato,54,54,2021
30,Região Autónoma da Madeira,2,M,4,25 - 29 anos,21,1.º ciclo,54,54,2021
30,Região Autónoma da Madeira,1,H,3,20 - 24 anos,21,1.º ciclo,57,57,2021
30,Região Autónoma da Madeira,1,H,6,35 - 39 anos,52,Bacharelato,58,58,2021
30,Região Autónoma da Madeira,2,M,12,65 - 69 anos,54,Mestrado,58,58,2021
30,Região Autónoma da Madeira,1,H,7,40 - 44 anos,55,Doutoramento,60,60,2021
30,Região Autónoma da Madeira,2,M,2,15 - 19 anos,1,Nenhum,62,62,2021
30,Região Autónoma da Madeira,T,HM,11,60 - 64 anos,55,Doutoramento,62,62,2021
30,Região Autónoma da Madeira,1,H,10,55 - 59 anos,52,Bacharelato,66,66,2021
30,Região Autónoma da Madeira,1,H,14,75 ou mais anos,52,Bacharelato,67,67,2021
30,Região Autónoma da Madeira,2,M,3,20 - 24 anos,1,Nenhum,68,68,2021
30,Região Autónoma da Madeira,1,H,2,15 - 19 anos,1,Nenhum,69,69,2021
30,Região Autónoma da Madeira,T,HM,5,30 - 34 anos,51,Curso técnico superior profissional,71,71,2021
30,Região Autónoma da Madeira,T,HM,6,35 - 39 anos,55,Doutoramento,71,71,2021
30,Região Autónoma da Madeira,1,H,12,65 - 69 anos,52,Bacharelato,78,78,2021
30,Região Autónoma da Madeira,2,M,6,35 - 39 anos,52,Bacharelato,78,78,2021
30,Região Autónoma da Madeira,1,H,3,20 - 24 anos,1,Nenhum,80,80,2021
30,Região Autónoma da Madeira,2,M,3,20 - 24 anos,4,Ensino pós-secundário,80,80,2021
30,Região Autónoma da Madeira,1,H,11,60 - 64 anos,52,Bacharelato,81,81,2021
30,Região Autónoma da Madeira,T,HM,3,20 - 24 anos,21,1.º ciclo,81,81,2021
30,Região Autónoma da Madeira,1,H,4,25 - 29 anos,51,Curso técnico superior profissional,86,86,2021
30,Região Autónoma da Madeira,1,H,11,60 - 64 anos,54,Mestrado,87,87,2021
30,Região Autónoma da Madeira,T,HM,10,55 - 59 anos,55,Doutoramento,87,87,2021
30,Região Autónoma da Madeira,T,HM,9,50 - 54 anos,55,Doutoramento,87,87,2021
30,Região Autónoma da Madeira,1,H,9,50 - 54 anos,52,Bacharelato,88,88,2021
30,Região Autónoma da Madeira,T,HM,8,45 - 49 anos,55,Doutoramento,90,90,2021
30,Região Autónoma da Madeira,2,M,9,50 - 54 anos,4,Ensino pós-secundário,93,93,2021
30,Região Autónoma da Madeira,1,H,3,20 - 24 anos,4,Ensino pós-secundário,101,101,2021
30,Região Autónoma da Madeira,2,M,11,60 - 64 anos,54,Mestrado,104,104,2021
30,Região Autónoma da Madeira,T,HM,12,65 - 69 anos,54,Mestrado,108,108,2021
30,Região Autónoma da Madeira,1,H,8,45 - 49 anos,52,Bacharelato,109,109,2021
30,Região Autónoma da Madeira,1,H,7,40 - 44 anos,52,Bacharelato,111,111,2021
30,Região Autónoma da Madeira,T,HM,7,40 - 44 anos,55,Doutoramento,111,111,2021
30,Região Autónoma da Madeira,1,H,10,55 - 59 anos,54,Mestrado,113,113,2021
30,Região Autónoma da Madeira,1,H,4,25 - 29 anos,21,1.º ciclo,117,117,2021
30,Região Autónoma da Madeira,2,M,11,60 - 64 anos,52,Bacharelato,118,118,2021
30,Região Autónoma da Madeira,1,H,9,50 - 54 anos,4,Ensino pós-secundário,119,119,2021
30,Região Autónoma da Madeira,2,M,5,30 - 34 anos,21,1.º ciclo,119,119,2021
30,Região Autónoma da Madeira,2,M,T,Total,51,Curso técnico superior profissional,120,120,2021
30,Região Autónoma da Madeira,T,HM,4,25 - 29 anos,51,Curso técnico superior profissional,121,121,2021
30,Região Autónoma da Madeira,1,H,3,20 - 24 anos,51,Curso técnico superior profissional,124,124,2021
30,Região Autónoma da Madeira,2,M,13,70 - 74 anos,52,Bacharelato,129,129,2021
30,Região Autónoma da Madeira,T,HM,2,15 - 19 anos,1,Nenhum,131,131,2021
30,Região Autónoma da Madeira,2,M,4,25 - 29 anos,1,Nenhum,134,134,2021
30,Região Autónoma da Madeira,1,H,4,25 - 29 anos,1,Nenhum,135,135,2021
30,Região Autónoma da Madeira,2,M,10,55 - 59 anos,52,Bacharelato,136,136,2021
30,Região Autónoma da Madeira,T,HM,6,35 - 39 anos,52,Bacharelato,136,136,2021
30,Região Autónoma da Madeira,2,M,3,20 - 24 anos,22,2.º ciclo,138,138,2021
30,Região Autónoma da Madeira,2,M,12,65 - 69 anos,52,Bacharelato,140,140,2021
30,Região Autónoma da Madeira,T,HM,3,20 - 24 anos,1,Nenhum,148,148,2021
30,Região Autónoma da Madeira,T,HM,3,20 - 24 anos,51,Curso técnico superior profissional,150,150,2021
30,Região Autónoma da Madeira,2,M,7,40 - 44 anos,52,Bacharelato,153,153,2021
30,Região Autónoma da Madeira,2,M,8,45 - 49 anos,52,Bacharelato,153,153,2021
30,Região Autónoma da Madeira,1,H,5,30 - 34 anos,1,Nenhum,156,156,2021
30,Região Autónoma da Madeira,1,H,9,50 - 54 anos,54,Mestrado,156,156,2021
30,Região Autónoma da Madeira,2,M,5,30 - 34 anos,1,Nenhum,157,157,2021
30,Região Autónoma da Madeira,2,M,10,55 - 59 anos,54,Mestrado,165,165,2021
30,Região Autónoma da Madeira,T,HM,4,25 - 29 anos,21,1.º ciclo,171,171,2021
30,Região Autónoma da Madeira,2,M,9,50 - 54 anos,52,Bacharelato,174,174,2021
30,Região Autónoma da Madeira,2,M,8,45 - 49 anos,4,Ensino pós-secundário,175,175,2021
30,Região Autónoma da Madeira,T,HM,3,20 - 24 anos,4,Ensino pós-secundário,181,181,2021
30,Região Autónoma da Madeira,1,H,13,70 - 74 anos,53,Licenciatura,182,182,2021
30,Região Autónoma da Madeira,1,H,3,20 - 24 anos,54,Mestrado,182,182,2021
30,Região Autónoma da Madeira,2,M,6,35 - 39 anos,1,Nenhum,183,183,2021
30,Região Autónoma da Madeira,T,HM,13,70 - 74 anos,52,Bacharelato,183,183,2021
30,Região Autónoma da Madeira,1,H,8,45 - 49 anos,4,Ensino pós-secundário,191,191,2021
30,Região Autónoma da Madeira,T,HM,11,60 - 64 anos,54,Mestrado,191,191,2021
30,Região Autónoma da Madeira,T,HM,11,60 - 64 anos,52,Bacharelato,199,199,2021
30,Região Autónoma da Madeira,T,HM,10,55 - 59 anos,52,Bacharelato,202,202,2021
30,Região Autónoma da Madeira,2,M,6,35 - 39 anos,21,1.º ciclo,203,203,2021
30,Região Autónoma da Madeira,1,H,14,75 ou mais anos,53,Licenciatura,205,205,2021
30,Região Autónoma da Madeira,1,H,6,35 - 39 anos,1,Nenhum,206,206,2021
30,Região Autónoma da Madeira,2,M,9,50 - 54 anos,54,Mestrado,211,211,2021
30,Região Autónoma da Madeira,T,HM,9,50 - 54 anos,4,Ensino pós-secundário,212,212,2021
30,Região Autónoma da Madeira,2,M,4,25 - 29 anos,4,Ensino pós-secundário,215,215,2021
30,Região Autónoma da Madeira,1,H,4,25 - 29 anos,4,Ensino pós-secundário,217,217,2021
30,Região Autónoma da Madeira,2,M,7,40 - 44 anos,4,Ensino pós-secundário,217,217,2021
30,Região Autónoma da Madeira,1,H,8,45 - 49 anos,54,Mestrado,218,218,2021
30,Região Autónoma da Madeira,T,HM,12,65 - 69 anos,52,Bacharelato,218,218,2021
30,Região Autónoma da Madeira,1,H,6,35 - 39 anos,4,Ensino pós-secundário,234,234,2021
30,Região Autónoma da Madeira,2,M,5,30 - 34 anos,4,Ensino pós-secundário,237,237,2021
30,Região Autónoma da Madeira,2,M,7,40 - 44 anos,1,Nenhum,245,245,2021
30,Região Autónoma da Madeira,1,H,5,30 - 34 anos,4,Ensino pós-secundário,247,247,2021
30,Região Autónoma da Madeira,2,M,13,70 - 74 anos,53,Licenciatura,252,252,2021
30,Região Autónoma da Madeira,1,H,7,40 - 44 anos,4,Ensino pós-secundário,254,254,2021
30,Região Autónoma da Madeira,2,M,3,20 - 24 anos,54,Mestrado,255,255,2021
30,Região Autónoma da Madeira,T,HM,8,45 - 49 anos,52,Bacharelato,262,262,2021
30,Região Autónoma da Madeira,T,HM,9,50 - 54 anos,52,Bacharelato,262,262,2021
30,Região Autónoma da Madeira,T,HM,7,40 - 44 anos,52,Bacharelato,264,264,2021
30,Região Autónoma da Madeira,2,M,6,35 - 39 anos,4,Ensino pós-secundário,267,267,2021
30,Região Autónoma da Madeira,2,M,4,25 - 29 anos,22,2.º ciclo,268,268,2021
30,Região Autónoma da Madeira,T,HM,4,25 - 29 anos,1,Nenhum,269,269,2021
30,Região Autónoma da Madeira,1,H,7,40 - 44 anos,54,Mestrado,272,272,2021
30,Região Autónoma da Madeira,2,M,14,75 ou mais anos,52,Bacharelato,276,276,2021
30,Região Autónoma da Madeira,2,M,14,75 ou mais anos,53,Licenciatura,278,278,2021
30,Região Autónoma da Madeira,T,HM,10,55 - 59 anos,54,Mestrado,278,278,2021
30,Região Autónoma da Madeira,1,H,13,70 - 74 anos,5,Ensino superior,288,288,2021
30,Região Autónoma da Madeira,1,H,3,20 - 24 anos,22,2.º ciclo,289,289,2021
30,Região Autónoma da Madeira,1,H,5,30 - 34 anos,21,1.º ciclo,297,297,2021
30,Região Autónoma da Madeira,1,H,12,65 - 69 anos,53,Licenciatura,298,298,2021
30,Região Autónoma da Madeira,1,H,13,70 - 74 anos,22,2.º ciclo,302,302,2021
30,Região Autónoma da Madeira,2,M,8,45 - 49 anos,54,Mestrado,305,305,2021
30,Região Autónoma da Madeira,2,M,13,70 - 74 anos,3,Ensino secundário,306,306,2021
30,Região Autónoma da Madeira,T,HM,5,30 - 34 anos,1,Nenhum,313,313,2021
30,Região Autónoma da Madeira,1,H,14,75 ou mais anos,22,2.º ciclo,314,314,2021
30,Região Autónoma da Madeira,1,H,14,75 ou mais anos,5,Ensino superior,317,317,2021
30,Região Autónoma da Madeira,1,H,7,40 - 44 anos,1,Nenhum,319,319,2021
30,Região Autónoma da Madeira,1,H,T,Total,51,Curso técnico superior profissional,319,319,2021
30,Região Autónoma da Madeira,1,H,13,70 - 74 anos,3,Ensino secundário,325,325,2021
30,Região Autónoma da Madeira,2,M,T,Total,55,Doutoramento,334,334,2021
30,Região Autónoma da Madeira,1,H,14,75 ou mais anos,3,Ensino secundário,341,341,2021
30,Região Autónoma da Madeira,T,HM,14,75 ou mais anos,52,Bacharelato,343,343,2021
30,Região Autónoma da Madeira,2,M,13,70 - 74 anos,22,2.º ciclo,344,344,2021
30,Região Autónoma da Madeira,2,M,8,45 - 49 anos,1,Nenhum,361,361,2021
